eyebrow_eye_dist,mouth_nose_dist,inner_outer_lip_dist,eye_width,eye_height,eyebrow_arch,mouth_corner_angle,nose_bridge_angle,eye_aspect_ratio,mouth_aspect_ratio,mouth_area,eye_area,emotion,image_path
0.2981963013467617,0.6776481372805788,0.3960130733337562,0.4564301700961427,0.15532910681282103,66.94373262458177,116.50109709032874,179.47436539354163,0.3403129700652839,0.6539305880301438,0.740585574213446,0.35164475255361394,Ahegao,dataset\Ahegao\cropped_emotions.188346~ahegao.png
0.2878125702193785,0.45042331742023445,0.16554514049864438,0.4460628282009009,0.14127722450937497,70.30737703809217,108.17279406075939,179.10681967181233,0.31672046083549815,0.31245394591383147,0.6407644497761047,0.2578983836106601,Ahegao,dataset\Ahegao\cropped_emotions.188370~ahegao.png
0.3225598601522794,0.7156191212115551,0.46702504974428605,0.48507125007266594,0.11139578269976454,75.74996730219641,116.76399405643862,168.6900675259798,0.2296482891597408,0.6651321481054489,0.9039494093783557,0.4832358907051663,Ahegao,dataset\Ahegao\cropped_emotions.188384~ahegao.png
0.3049876874304452,0.6158988672304447,0.3358842690513325,0.4520486905150966,0.17300685066947452,59.892647935917694,134.2333139206661,176.59355624500546,0.38271729196325766,0.4382909015193495,0.724108921850786,0.2534956829754262,Ahegao,dataset\Ahegao\cropped_emotions.188409~ahegao.png
0.31865984749189735,0.22217748069357715,0.014188608481226883,0.46667366476304106,0.21806187982231773,53.58435948351327,173.06333623932989,179.44284628638832,0.4672684496414452,0.022576182049286547,0.8830954442051014,0.35723632556922275,Ahegao,dataset\Ahegao\cropped_emotions.188411~ahegao.png
0.28074528371311996,0.45378665262278883,0.18575098855926034,0.44502979359806705,0.16525700134144047,57.59881251433015,128.48871068302293,179.62915870917138,0.37133918609209776,0.36845354149937026,0.7969010977948006,0.4745365603649858,Ahegao,dataset\Ahegao\cropped_emotions.188413~ahegao.png
0.31846830114359576,0.5912267713866517,0.35575074290873154,0.42913589256274,0.1990041365647157,43.5434040826494,152.92791976200726,179.04288031214034,0.463732211669107,0.4378901323810307,0.5961631618413107,0.16606833579965097,Ahegao,dataset\Ahegao\cropped_emotions.188433~ahegao.png
0.3246237975992609,0.5258939976344881,0.22114301343354922,0.43086138637082283,0.17469247754303063,60.68984104113531,106.8374726256764,177.6626941408762,0.4054493697253268,0.4681295751662131,0.47286806919834445,0.2806843540788495,Ahegao,dataset\Ahegao\cropped_emotions.188461~ahegao.png
0.3062504881563115,0.4937355851268376,0.2142125730458539,0.4503871236902001,0.11445307274964309,65.10097685770114,137.70270766226133,179.20427644726072,0.2541215472855523,0.2876243746332618,0.784110066853987,0.2123825210735394,Ahegao,dataset\Ahegao\cropped_emotions.188464~ahegao.png
0.3027394388288919,0.6534280431062675,0.3726013450356838,0.4536854410638976,0.1815416049283757,64.31299114010477,115.004158881821,179.89044797381888,0.40014862390703687,0.6774868554491359,0.4995312100463107,0.30898175325257177,Ahegao,dataset\Ahegao\cropped_emotions.188478~ahegao.png
0.38785843255119207,0.7072174938658498,0.371282283186027,0.49908100598380606,0.14177321371864954,83.0470425318261,98.25049808612813,177.27368900609378,0.2840685420179059,0.6246352682744389,1.142320284697509,0.5108042704626334,Ahegao,dataset\Ahegao\cropped_emotions.188479~ahegao.png
0.3645289769595332,0.5693094854748639,0.298078307806987,0.44781042332090354,0.17552838161950413,59.438861470239175,136.8652081501138,179.23610153907012,0.39197029027999974,0.4356335927472414,0.46828422632680533,0.08979499792108583,Ahegao,dataset\Ahegao\cropped_emotions.188491~ahegao.png
0.332334075428473,0.5160822293398988,0.24715856229864275,0.4508865901371948,0.11053266930417638,70.53589637277202,127.48241142771847,164.7448812969422,0.24514516892273008,0.33142393964228667,1.1113011606597434,0.43029932803909593,Ahegao,dataset\Ahegao\cropped_emotions.188499~ahegao.png
0.32045357052238677,0.7435627766323307,0.4488180777019211,0.461453141552237,0.11607321999885968,78.94568753591881,92.4341849716821,176.6335393365703,0.2515384760593727,0.6483014911665318,0.7627028137194496,0.2996919285274184,Ahegao,dataset\Ahegao\cropped_emotions.188502~ahegao.png
0.32485583247825267,0.5329907704324359,0.25331095227735956,0.49328757894895475,0.17881196892251922,64.35400635756788,136.7336887322001,178.51262754409518,0.36249031306142543,0.38005762723986897,0.7591310928970546,0.22044733579169412,Ahegao,dataset\Ahegao\cropped_emotions.188507~ahegao.png
0.2789498770877375,0.4619788489960307,0.1678301266992135,0.46060312150288196,0.18812695197929577,60.13421413505443,125.1689979241648,177.13759477388808,0.40843612037509536,0.33333333333333337,0.8649499633878446,0.4718086404686355,Ahegao,dataset\Ahegao\cropped_emotions.188512~ahegao.png
0.35273008186483107,0.7677649437335263,0.46957352014550213,0.39097202852147417,0.14370344515572886,37.645427668106066,98.5146320137405,173.19715859125083,0.3675542869375269,0.6372652787836187,0.7041147031372867,0.32853688828790434,Ahegao,dataset\Ahegao\cropped_emotions.188513~ahegao.png
0.35511645453079593,0.36228532568850585,0.15496202831402664,0.4880978791379471,0.1380632370588971,63.99133279260401,177.61988285655474,179.0077384,0.28285973563896066,0.18288264788593572,0.935359290309629,0.27049297861560667,Ahegao,dataset\Ahegao\cropped_emotions.188514~ahegao.png
0.3051282472098901,0.6978116220534798,0.4219879220205882,0.4376204850294265,0.1354067396173316,65.53758312960414,98.52592182236542,179.5523858291378,0.3094159077316195,0.7034316845156293,0.5692735964554305,0.3283682154725121,Ahegao,dataset\Ahegao\cropped_emotions.188536~ahegao.png
0.36493412760475413,0.7189654989679689,0.4123459440453558,0.44762369869224683,0.1724418703949501,62.023335330010795,106.5144007905398,179.54041804246907,0.3852384735185982,0.6560241085994761,0.41100411236157836,0.1710261137108799,Ahegao,dataset\Ahegao\cropped_emotions.188543~ahegao.png
0.3069217833432457,0.6648458379160883,0.3447763450168957,0.433959150006415,0.1947843192311421,52.31552530439626,106.53780797408307,176.42366562500263,0.44885404358512243,0.623384256988037,0.570905168027031,0.29571129068371027,Ahegao,dataset\Ahegao\cropped_emotions.188556~ahegao.png
0.3730223843676425,0.6028991785892504,0.2845751763810187,0.5018397982902908,0.1842226246263599,73.77295155792112,115.18469710363355,178.6881122174958,0.3670944896239492,0.4535498771712381,0.9442949093036865,0.33095377413692223,Ahegao,dataset\Ahegao\cropped_emotions.188557~ahegao.png
0.3328649224898681,0.6032705433425791,0.3047396615677227,0.37972275089693724,0.11840952179482002,37.77927809504317,131.4283731331758,175.77039138822593,0.3118315179038567,0.3826025618411638,0.80622281844343,0.3452236190146483,Ahegao,dataset\Ahegao\cropped_emotions.188605~ahegao.png
0.3210047684700955,0.588641911846763,0.2901487974424564,0.4452658728722226,0.17992775298936436,48.82443660904322,134.83987740983912,177.5658150283183,0.40409059834010236,0.4222340715455749,0.8163170515046129,0.36756329940721216,Ahegao,dataset\Ahegao\cropped_emotions.188606~ahegao.png
0.30346360378725523,0.5793691646194448,0.3040741316172912,0.44589820694863525,0.17615126284986182,60.95709130380452,120.20943757140351,178.91193681957344,0.3950481524814774,0.5450114060417618,0.5302090894265789,0.25539031198738876,Ahegao,dataset\Ahegao\cropped_emotions.188608~ahegao.png
0.32668259787316667,0.6116619298383513,0.33718109138874064,0.42249070611933537,0.14189541710572515,60.774941396144314,99.5964671566544,178.78112476486868,0.3358545289884929,0.5676462121975467,0.4174481214834534,0.1941315264081312,Ahegao,dataset\Ahegao\cropped_emotions.188615~ahegao.png
0.35918196437180916,0.5681207089531567,0.27077522816981514,0.4430256282687617,0.15114633628094848,67.9634659739579,123.25664562497748,178.88398960859337,0.3411683808713104,0.4203334072577996,0.5754645870176558,0.20966572927840432,Ahegao,dataset\Ahegao\cropped_emotions.188627~ahegao.png
0.25548499685626613,0.6297680908884559,0.3489704183884248,0.4378220813011848,0.16890170245884104,59.648541465723255,117.20983176490111,178.15238973400568,0.3857770306076702,0.6100679239731542,0.43076112720568865,0.2399789307347906,Ahegao,dataset\Ahegao\cropped_emotions.188628~ahegao.png
0.28626299347924095,0.5946718234481465,0.29161886019111105,0.4193880700882249,0.13121075087634484,56.16272696987894,106.50436138175502,177.8926644980013,0.31286238268232713,0.5676157278571567,0.5820039292730845,0.3511561130421642,Ahegao,dataset\Ahegao\cropped_emotions.188661~ahegao.png
0.3612700125985669,0.6810862352097524,0.3906262169281664,0.4710051003892455,0.12784780963731016,78.32984175522019,103.40664485951622,178.49256424122487,0.27143614693695434,0.7020235034783268,1.143525713786781,0.559608836112809,Ahegao,dataset\Ahegao\cropped_emotions.188663~ahegao.png
0.3039183990818313,0.5761115875713324,0.28034036235112925,0.5057583235855525,0.18166495409460676,71.67288501370906,113.73232293108924,174.35175262626476,0.35919320676069283,0.5027815520976697,0.891851044324967,0.39275538267139065,Ahegao,dataset\Ahegao\cropped_emotions.188771~ahegao.png
0.3527310660490761,0.7821247683904988,0.4064528553143468,0.3431609269515797,0.14654866108946232,23.31705906185895,85.83123580143138,172.32552048310603,0.4270552081535217,0.6254200397602595,0.42077955601445527,0.22207021166752705,Ahegao,dataset\Ahegao\cropped_emotions.188772~ahegao.png
0.3495593587914299,0.4408857572733574,0.16232474521400753,0.487470714018783,0.14114466317753618,69.53081036751783,132.23597193218907,175.03025927188972,0.28954490827544904,0.2425122402197105,1.0642361936027298,0.36738731344895353,Ahegao,dataset\Ahegao\cropped_emotions.188791~ahegao.png
0.4478191659811517,0.5229763603684908,0.1882520011224869,0.5638324442811875,0.18769750212382433,76.16395061436023,121.52987324960205,173.41805534482197,0.33289588782552954,0.2669809468778758,1.7800708776318537,0.6353971232020014,Ahegao,dataset\Ahegao\cropped_emotions.188812~ahegao.png
0.34161496687668885,0.5757889507331372,0.2555429941678712,0.407477803208416,0.19046503652833308,42.84703721089954,101.42824534784039,176.82016988013575,0.4674243235549063,0.4598011872147949,0.31581166352023005,0.1290585518271974,Ahegao,dataset\Ahegao\cropped_emotions.188813~ahegao.png
0.3622114697931308,0.5981985290563895,0.31809221832065265,0.39404960731558225,0.153934772432639,42.77508203521194,114.9552532093077,175.62464527579087,0.39064820665931377,0.516732467170977,0.3483208901299279,0.2053361047264904,Ahegao,dataset\Ahegao\cropped_emotions.188825~ahegao.png
0.260250366952806,0.8517379706902084,0.49466172499873257,0.4357517784366325,0.20178318307168042,51.361763951032565,98.53893380142648,180.0,0.46306909818160147,0.7808688094430304,0.5163942448859744,0.28521092297151807,Ahegao,dataset\Ahegao\cropped_emotions.188841~ahegao.png
0.30582616214836017,0.7388061839791384,0.46771407935031156,0.44076245206529047,0.1160164461999644,66.63502461216706,104.1804127387345,175.9143832200252,0.26321762585797304,0.6900379589280026,0.7139444610331441,0.3508739692675195,Ahegao,dataset\Ahegao\cropped_emotions.188849~ahegao.png
0.34366461108264384,0.746002719833536,0.42356858141385717,0.43565143191604205,0.11132142707342813,67.4111980901268,91.95769404304043,175.60129464500443,0.2555286610302747,0.7948095747038055,0.30270662155630745,0.16985983566940555,Ahegao,dataset\Ahegao\cropped_emotions.188870~ahegao.png
0.33306386182602965,0.5152333686399829,0.20732436233504617,0.48935576950893284,0.15492554875141334,68.85103013997875,116.25024236968888,178.05851360908548,0.31659082901358393,0.3613713028923522,0.9290602111344177,0.3938654104054194,Ahegao,dataset\Ahegao\cropped_emotions.188876~ahegao.png
0.2941308493502199,0.8484682866355613,0.5925623636746454,0.4376881095324085,0.11467015269229691,65.24832527812082,105.6805745923147,180.0,0.2619905594757908,0.8461147330262151,0.6087873223151737,0.32090956494139516,Ahegao,dataset\Ahegao\cropped_emotions.188883~ahegao.png
0.34201828725355105,0.8417791438322115,0.5607978427409896,0.39708091636540066,0.09346630712349828,45.677023490141025,94.88926317898427,170.99149625797486,0.2353835283221946,0.8426298205210889,0.8200287647152824,0.3765620838438182,Ahegao,dataset\Ahegao\cropped_emotions.188918~ahegao.png
0.3171852732326477,0.634739305739794,0.34232840257435837,0.46627864686855663,0.18263133199560758,65.76905588910945,115.55004090860061,178.81779573513717,0.39167852360841887,0.5628939766471645,0.7462765856527594,0.31163476072121976,Ahegao,dataset\Ahegao\cropped_emotions.188921~ahegao.png
0.31558766241216224,0.4717990226944023,0.1633465733406513,0.4405610514318015,0.14718253124307146,63.02092315912092,107.38972216077033,179.754096876729,0.33407976207777684,0.359545129148754,0.7996550129952876,0.5448463681182281,Ahegao,dataset\Ahegao\cropped_emotions.188939~ahegao.png
0.3373666110092666,0.7208694812266284,0.46657666653147306,0.43879979236523536,0.13626047383093165,54.3428189889798,122.92915269187948,179.31658375043315,0.3105299414488217,0.5690523517990257,0.7003011050333864,0.29122525454050185,Ahegao,dataset\Ahegao\cropped_emotions.188948~ahegao.png
0.32946618166284813,0.7590426780146783,0.47221266539309653,0.4261354095326419,0.16659125420350746,54.60520415501294,94.41720825685661,178.4518423010218,0.3909350184867625,0.8226956176484821,0.4142018169845764,0.2511229007510988,Ahegao,dataset\Ahegao\cropped_emotions.188953~ahegao.png
0.34143772974477177,0.6267637847820072,0.3223017692832336,0.4069034580001211,0.15060172647796807,48.85063882391076,114.44395478041653,180.0,0.3701166050988027,0.4858831898993874,0.7112723973690179,0.3229757314583806,Ahegao,dataset\Ahegao\cropped_emotions.189019~ahegao.png
0.32465991136631595,0.822256574982864,0.5331011625361141,0.44830680062859085,0.13565448220401255,75.64979079511029,90.29497443968837,177.27368900609366,0.3025929609227551,0.8214890981574613,0.38922407194419695,0.17441207758102947,Ahegao,dataset\Ahegao\cropped_emotions.189022~ahegao.png
0.4015109152738052,1.076034694117653,0.6409035974504839,0.5437141718306826,0.17238650682478457,87.12348517077044,75.89132500918213,174.03377944703306,0.31705354716865325,0.880409879496886,1.0854044768908693,0.6035321273283591,Ahegao,dataset\Ahegao\cropped_emotions.189067~ahegao.png
0.3461138877291464,0.451329704943857,0.11762705769723451,0.3817752470769928,0.13926315405996634,38.28000416605631,94.97607210324483,172.11165055511205,0.36477785064960244,0.22132491600029391,0.42259309080695945,0.2329080991588937,Ahegao,dataset\Ahegao\cropped_emotions.189095~ahegao.png
0.27764786267896224,0.480637345936738,0.20287716518675913,0.45776420347908114,0.17905360387626293,65.0487320281102,117.02777221959686,179.69029610004162,0.39114811187818294,0.3966306784317069,0.46498945260476915,0.18327192837492345,Ahegao,dataset\Ahegao\cropped_emotions.189153~ahegao.png
