eyebrow_eye_dist,mouth_nose_dist,inner_outer_lip_dist,eye_width,eye_height,eyebrow_arch,mouth_corner_angle,nose_bridge_angle,eye_aspect_ratio,mouth_aspect_ratio,mouth_area,eye_area,eye_height_symmetry,mouth_corner_symmetry,face_width_height_ratio,lower_upper_face_ratio,top_lip_curvature,nose_wrinkle,brow_inner_distance,left_brow_slope,right_brow_slope,cheek_distance,vertical_mouth_openness,left_eye_openness,right_eye_openness,eye_openness_ratio,forehead_height,emotion,image_path
0.21434988389958434,0.27629996063510226,0.0471321503988997,0.457318719535111,0.1944701896808478,53.47691899836801,159.04728415935955,177.87890360333856,0.4252399505503234,0.07242222650649535,0.8195486684907756,0.21504618968926936,0.0018898037384796084,0.03300073088404861,0.7867747434927588,1.0,-0.013012188239349201,0.5882430228918847,0.8853797332014138,0.6341463414634146,-0.5609756097560976,1.6301317112882932,0.0471321503988997,0.1944701896808478,0.19258038594236818,1.009813064446995,-0.010409750591479361,Angry,dataset\Angry\5dea1084f25171fb64bab35ab9aa1f3c80f6ac532dd25427c3cee35d~angry.png
0.20610343990413535,0.2784304149892383,0.020610343990413536,0.395911779440536,0.12451786698388266,38.09497708014035,158.47461759813535,171.97276248956808,0.31450912412820653,0.027017161347914962,0.5749482291721978,0.20060532044814952,0.012970275899208527,0.2885776636034764,0.827044617393918,1.0,-0.014573713998208818,0.5585745449101958,0.8749084954922554,0.6666666666666666,-0.3684210526315789,1.6945663896010286,0.020610343990413536,0.12451786698388266,0.1374881428830912,0.9056625856802982,-0.029147427996417636,Angry,dataset\Angry\5df95e8ddd713e09591b31c844f70019e8ccbdc6dde2489ac31c49bd~angry.png
0.30154329122009377,0.588719106732579,0.3390370206258947,0.42525226727650567,0.17355424999215843,45.54307169372378,138.99027297933975,175.73210669970922,0.40812069293286274,0.5122011890283429,0.24175979429507913,0.16179483194642627,0.0,0.25522616258004976,0.7978976246356672,1.0,0.05638101785740712,0.5390082972242868,0.9472309307610806,0.5769230769230769,-0.47058823529411764,1.6914472411264907,0.3390370206258947,0.17355424999215843,0.17355424999215843,1.0,-0.05262228333357998,Angry,dataset\Angry\872f468d68caedee62a4edfe371f178d18f977fec61714296a74eff6~angry.png
0.24524466745517226,0.2729087404157268,0.03102816524088572,0.4676294393442149,0.12793240265729025,62.71506573305168,153.58719588579734,177.2951240142644,0.27357645155253185,0.05016575113070883,0.7409675607734068,0.22434680287754394,0.0028538698428809506,0.10012713061135951,0.8420106988054489,1.0,-0.005171360873480953,0.4971235421052957,0.8469040934313065,0.6363636363636364,-0.3953488372093023,1.6344445806641232,0.03102816524088572,0.12793240265729025,0.1250785328144093,1.0228166239135175,0.041370886987847626,Angry,dataset\Angry\8a11227bd4ecfb4476201cb81249e6baaa6d3eef6bb755b44dc3c7b9~angry.png
0.27717895001085613,0.317128064158096,0.07025057213805995,0.44264942198910495,0.14471009537793683,63.149186706045484,143.28068224272175,179.37040139158873,0.32691807147892,0.11076057290066631,0.7015905832138452,0.28677181633265536,0.005872044420589682,0.030097798791641112,0.916473586831161,1.0,0.028872807292797516,0.4312016265921135,0.94003050005042,0.10526315789473684,-0.5294117647058824,1.612664539988648,0.07025057213805995,0.14471009537793683,0.15058213979852653,0.9610043765585595,-0.12704035208830905,Angry,dataset\Angry\9ddaf6b7191c91c9bc9e5d6f9bec61963673feff759f8dae3f73b726~angry.png
0.1832098775177656,0.5857788696095758,0.38589821299933674,0.4495166022420403,0.15143311239281743,58.60698708177488,153.75818802598027,177.4162033022786,0.33687990974642334,0.4484454206389257,0.592665438295987,0.16235025855221566,0.007452502079312262,0.03456379820465222,0.8566719919800957,1.0,0.053463944448493034,0.45645889382553106,0.8555368029354239,0.6,-0.5333333333333333,1.6278275395863175,0.38589821299933674,0.15143311239281743,0.15888561447212968,0.9530951741347263,-0.018596154590780185,Angry,dataset\Angry\9e20e73af89587c058568a894fde47bfafe2aceb2e6c1cf6dc1ad005~angry.png
0.26083025266118864,0.5875948656032907,0.32783129050203436,0.4633480645649832,0.15073161719589645,62.927919762007235,142.6775191452924,179.37040139158873,0.3253096942088485,0.41983479111633126,0.8469589635586189,0.31297466334801194,0.013287797773735986,0.06458860932645681,0.8125736915926335,1.0,0.06778687417315074,0.45416643612315793,0.8699315518887678,0.3333333333333333,-0.4444444444444444,1.67344972374977,0.32783129050203436,0.15073161719589645,0.13744381942216047,1.0966780305553234,-0.056489061810958946,Angry,dataset\Angry\c21608bcb2ad0a107d43221fc4271dba793efc6541ed12862fa83791~angry.png
0.28684888405270514,0.3253088160899207,0.0701778093482899,0.5239031155418666,0.18141916357681986,70.50891242864047,157.17813993050234,175.73210669970933,0.3462838036173544,0.10151547408745479,0.8956456456456456,0.2139039039039039,0.01216004669194227,0.32834534980013763,0.8318254276095547,1.0,-0.015499685165842571,0.5320931526745323,0.8912655913667679,0.5,-0.7272727272727273,1.6281310791244084,0.0701778093482899,0.18141916357681986,0.16925911688487758,1.0718427870577454,-0.015499685165842571,Angry,dataset\Angry\c4e7af99418b9c0b193acb224a681651049de2b68fce1428f96956cc~angry.png
0.14821721488763345,0.5119235778824605,0.23764515742846687,0.40731122960296556,0.16095361011709286,42.21816985727538,146.5915313697404,179.49071759502243,0.3951612389228391,0.34533464567788513,0.5315406336623404,0.29900779772544755,0.0,0.2696796473473035,0.7781628285514314,1.0,0.01017960011193468,0.6222892042982678,0.8769239544425053,0.45454545454545453,-0.7391304347826086,1.6656326939588706,0.23764515742846687,0.16095361011709286,0.16095361011709286,1.0,-0.11197560123128147,Angry,dataset\Angry\c7bb604b1410a1656c383d1d72682d28cb425d1f03dce1e868ac1453~angry.png
0.30000177366437797,0.48102793176734365,0.20997228186809658,0.4518233125463672,0.15905218145087494,60.05492462077107,130.7723582293126,176.31651361083942,0.3520229634776816,0.33130851075091305,0.3500311659090564,0.06686227708773584,0.004895054575840923,0.008967819042918749,0.855701765189218,1.0,0.06628448561181587,0.46853988391223006,0.9150486078486848,0.7916666666666666,-0.03333333333333333,1.7040930096957996,0.20997228186809658,0.15905218145087494,0.16394723602671585,0.9701425001453319,0.13256897122363173,Angry,dataset\Angry\ce26b15540adf9bcfcb3c2c2a35d3cad405bc5123a8210105b31a6bc~angry.png
0.22021249682742122,0.5253952532774041,0.3053797880035455,0.4586174720317551,0.1365699929860805,55.121234802212975,155.2674766219689,172.87498365109823,0.29778628446284805,0.4391791642131167,0.5704447632711621,0.2873744619799139,0.007563192146586966,0.010901063519791605,0.8202521251785927,1.0,0.025409134249317834,0.5592575525131883,0.864076621290349,0.46153846153846156,-0.46153846153846156,1.6777726575395648,0.3053797880035455,0.1365699929860805,0.12900680083949354,1.0586263057247414,-0.05081826849863567,Angry,dataset\Angry\cf4b489fcecf17a11bd7a75b4543062839d0c5e3898bcea5ee208113~angry.png
0.28495655006926657,0.28024100310722033,0.019994557777695533,0.41993860565572255,0.12289380955691682,49.265662044518166,151.03955117807166,176.24144431452797,0.29264708674502915,0.024999131989653055,0.7870381681084743,0.20120156803518086,0.006514219755003328,0.08226085083315997,0.8329792855689802,1.0,0.009997278888847766,0.47549881578230024,0.867071451418244,0.3793103448275862,-0.37142857142857144,1.6597624135459819,0.019994557777695533,0.12289380955691682,0.12940802931192016,0.9496613943536555,-0.07331337851821695,Angry,dataset\Angry\cropped_emotions.157922~angry.png
0.23948778849239316,0.21986541328066608,0.023162984736401267,0.44735154016526724,0.125380018956904,60.80211943913144,143.4483860018917,180.0,0.2802717945501747,0.03677067046707418,0.6646994125063712,0.1971993454408885,0.006141257053246668,0.011614917604548683,0.9471277576681565,1.0,0.04028628404610858,0.4175766457994225,0.8572808093203292,0.43333333333333335,-0.3548387096774194,1.677774148638017,0.023162984736401267,0.125380018956904,0.11923876190365734,1.0515038646426795,-0.03662389458737144,Angry,dataset\Angry\cropped_emotions.157924~angry.png
0.25043961347997645,0.432,0.14488616221019868,0.4482856232359008,0.10119288512538814,65.55604521958347,124.99202019855865,178.15238973400568,0.22573305919324013,0.21053342804486969,0.735232,0.214144,0.003868684640616635,0.06416421691335512,0.8890306785045896,1.0,0.104,0.4187600745056768,0.8161568476708384,0.21428571428571427,-0.3076923076923077,1.664307663865068,0.14488616221019868,0.10119288512538814,0.09732420048477151,1.0397504898200727,-0.064,Angry,dataset\Angry\cropped_emotions.157926~angry.png
0.27960699292082714,0.4058211480805475,0.07594328310837685,0.37971641554188423,0.10437405927067442,34.143586651937746,129.0938588862295,177.27368900609378,0.27487370837451075,0.1111111111111111,0.6395386094200576,0.32425504645946807,0.024704701561297202,0.230298988498669,0.7561144658161947,1.0,0.050628855405584566,0.4915172776411846,0.8369089156906192,0.6666666666666666,-0.4,1.645632515527536,0.07594328310837685,0.10437405927067442,0.12907876083197162,0.80860754006264,-0.10125771081116913,Angry,dataset\Angry\cropped_emotions.157928~angry.png
0.24643714037480066,0.25024566668655396,0.009977948157624624,0.4798760324771741,0.14833286326842768,65.45511138816032,150.72221502769838,177.33699923393283,0.30910663010760664,0.013699915608779775,1.2463847474923464,0.38858053114966273,0.018236336012080107,0.1302201304834295,0.8361392813798615,1.0,0.014966922236436935,0.527700464348077,0.8121461398757741,0.25925925925925924,-0.6842105263157895,1.703192202372903,0.009977948157624624,0.14833286326842768,0.13009652725634757,1.140175425099138,-0.12971332604912011,Angry,dataset\Angry\cropped_emotions.157929~angry.png
0.2591454193566948,0.26850384571869823,0.02222153638291764,0.3800467453762362,0.11330804763850906,36.43911042883539,153.434948822922,180.0,0.29814239699997197,0.032573117099222816,0.8397012530090735,0.42133201654218877,0.016264662039838326,0.23744629682329613,0.793513588309556,1.0,-0.015712999064744645,0.534241968201318,0.8813297773301795,0.36363636363636365,-0.7142857142857143,1.6120189280468176,0.02222153638291764,0.11330804763850906,0.1295727096783474,0.8744746321952062,-0.14141699158270182,Angry,dataset\Angry\cropped_emotions.157931~angry.png
0.30011167713484216,0.25120687925724544,0.009830484837386048,0.5144453423380735,0.16002869904048586,70.53632667511931,149.82805320903597,179.11229376180103,0.3110703623307784,0.013591925532544917,1.3975656778944419,0.43151959102615517,0.00024173533292949978,0.21668417624161027,0.8480429053832342,1.0,0.015387142643723319,0.5502964573281187,0.8718149280472177,0.36507936507936506,-0.6,1.7353632120278482,0.009830484837386048,0.16002869904048586,0.15978696370755638,1.001512860169068,-0.061548570574893276,Angry,dataset\Angry\cropped_emotions.157933~angry.png
0.3037835044059633,0.5705850701157819,0.2962192425162717,0.45774557738522575,0.12361180757215579,70.45682256584472,118.02278184774066,180.0,0.27004478836969203,0.44476644391371384,0.7744326777609682,0.32632375189107415,0.012232068420482849,0.09131463405871613,0.9693317081350633,1.0,0.12299834568337575,0.35690720559262096,0.90200650426522,0.4117647058823529,-0.17647058823529413,1.6905002884992466,0.2962192425162717,0.12361180757215579,0.11137973915167294,1.109823101702776,0.012299834568337576,Angry,dataset\Angry\cropped_emotions.157934~angry.png
0.2556389309921979,0.2514754750281944,0.02286504109575729,0.4667019741635973,0.11029682210150293,61.94708129409424,162.9451711446256,179.66247353915713,0.2363324524160671,0.030519375095429443,0.9104939047379665,0.2717104436345356,0.007844793092393271,0.09202204104056806,0.8677945268735964,1.0,-0.01569471221316484,0.5079832700386753,0.8744656710689647,0.4528301886792453,-0.5,1.6727040747556514,0.02286504109575729,0.11029682210150293,0.10245202900910967,1.076570402443623,-0.03138942442632968,Angry,dataset\Angry\cropped_emotions.157941~angry.png
0.21589681913290346,0.3396841060354869,0.021219897877332056,0.3345921037479132,0.17062731064347403,16.3183231946084,112.98046421911087,176.76752043066503,0.5099561786790618,0.03289396936900505,0.472122843121735,0.21603785200429176,0.02445226096550299,0.4026882252148363,0.760918011559458,1.0,0.05570223192799665,0.5985518320409955,0.8327711680941404,0.5384615384615384,-0.41818181818181815,1.6553645598287605,0.021219897877332056,0.17062731064347403,0.19507957160897701,0.8746549381679196,-0.1087519766213268,Angry,dataset\Angry\cropped_emotions.157942~angry.png
0.21824088353358911,0.2497627957928804,0.020530375347452147,0.46318638015468555,0.1494633885976273,60.784619508446504,161.12090674396606,171.869897645844,0.3226851975822618,0.028467047115478598,1.0518440463645944,0.32413066385669126,0.011741443956160726,0.10884555674042268,0.8497185773241748,1.0,-0.020530375347452147,0.5763150993882855,0.8479815493946811,0.5454545454545454,-0.36363636363636365,1.669158656840943,0.020530375347452147,0.1494633885976273,0.1377219446414666,1.085254706406647,0.020530375347452147,Angry,dataset\Angry\cropped_emotions.157944~angry.png
0.2866695084959872,0.5768812746110563,0.35534101483383446,0.49041159391544975,0.13932316778770293,65.89510569228996,148.03497539959696,179.99999914622634,0.28409435975064484,0.40995740907276945,1.2062076586748665,0.3519531062316821,0.0023651182719796756,0.21578542340462317,0.8436360497696429,1.0,0.07439759513660518,0.4936535679936976,0.8706470200971216,0.24390243902439024,-0.48484848484848486,1.705801372998728,0.35534101483383446,0.13932316778770293,0.13695804951572324,1.0172689249032285,-0.08679719432603938,Angry,dataset\Angry\cropped_emotions.157945~angry.png
0.14015040641636925,0.33214281322776057,0.06763280381807207,0.3936807443274191,0.14110707558649607,44.371781979515376,161.565051177078,172.87498365109823,0.35843021946010944,0.09772697579354847,0.5902058388268532,0.2669177990044396,0.005609075371641249,0.2983544246669569,0.87508085195708,1.0,-0.04100841086743949,0.5579555615977672,0.8792264496349369,0.46153846153846156,-0.6,1.6683923081373102,0.06763280381807207,0.14110707558649607,0.14671615095813734,0.9617692030835671,-0.09842018608185478,Angry,dataset\Angry\cropped_emotions.157948~angry.png
0.30033228201175244,0.39291204941770824,0.11175490466369707,0.48462930997130277,0.10030309660326885,71.00608569624582,139.76364169072622,169.50852298766844,0.2069686965677092,0.14269544824634822,1.0844752818733738,0.3264527320034692,0.005329689999953408,0.2518451656942998,0.8397913430840459,1.0,0.037251634887899024,0.42473398643948146,0.8043679541877571,0.46153846153846156,-0.4444444444444444,1.6428773438825242,0.11175490466369707,0.10030309660326885,0.09497340660331544,1.0561177090573832,0.0,Angry,dataset\Angry\cropped_emotions.157952~angry.png
0.17005489187661904,0.3909222342187848,0.17863440994131724,0.44237946933529104,0.14122290097369697,55.16278551743055,162.08523202922584,174.8055710922652,0.31923475378704885,0.28031377665473955,0.6830165160486134,0.324836397631661,0.006319914237017229,0.038324911423075855,0.8881038224057016,1.0,-0.005582325310666164,0.470110016761126,0.882643131085606,0.631578947368421,-0.5,1.6537255974046523,0.17863440994131724,0.14122290097369697,0.13490298673667972,1.0468478451804275,-0.011164650621332328,Angry,dataset\Angry\cropped_emotions.157954~angry.png
0.28498819995163854,0.4312654028736087,0.08549645998549157,0.39999999999999997,0.09012118181186658,36.869897645844006,124.6409475119163,180.0,0.22530295452966648,0.11529936630361318,0.848730964467005,0.3151269035532995,0.027382463233658578,0.23010986168501954,0.7953383213163443,1.0,0.05699763999032771,0.4639271779018115,0.8592287889003294,0.42857142857142855,-0.5555555555555556,1.7158561817787128,0.08549645998549157,0.09012118181186658,0.11750364504552517,0.7669649888473704,-0.11399527998065542,Angry,dataset\Angry\cropped_emotions.157955~angry.png
0.19166047815418075,0.26182827908853407,0.015296171388564487,0.42307119642972524,0.14102373214324176,54.754530397850715,153.38958400301678,172.30394827798335,0.33333333333333337,0.02543286319707309,0.5233972859148339,0.15594291062236781,0.003280060129179662,0.017694065207485354,0.8685945321809176,1.0,-0.0076480856942822435,0.49541652096655736,0.8766988321552007,0.6666666666666666,-0.3333333333333333,1.5861620832758825,0.015296171388564487,0.14102373214324176,0.1443037922724214,0.9772697579354849,0.030592342777128974,Angry,dataset\Angry\cropped_emotions.157956~angry.png
0.2711011086653345,0.2341714176752894,0.019514284806274117,0.5077465409884717,0.1486163654077911,66.53491941029341,161.13100054493856,171.0273733851036,0.2926979376727362,0.02487592975524973,1.4135567402894136,0.45411271896420413,0.008712828474097037,0.1863197197389271,0.8184745994230181,1.0,0.0,0.539738448971158,0.8606219965049933,0.2857142857142857,-0.7,1.7226814501011112,0.019514284806274117,0.1486163654077911,0.15732919388188815,0.9446203958774617,-0.09757142403137058,Angry,dataset\Angry\cropped_emotions.157957~angry.png
0.21583345732209094,0.24176980176343285,0.017225385151806306,0.4306346287951576,0.16341435196005957,54.93569986562915,155.64107896468047,171.869897645844,0.37947331922020555,0.024325212770525996,0.9846450560047476,0.30887916326682,0.004604147758988544,0.014586517311415446,0.821516158714799,1.0,0.0,0.5179086404374564,0.8275359004258266,0.46153846153846156,-0.5833333333333334,1.6558783442683787,0.017225385151806306,0.16341435196005957,0.15881020420107103,1.0289915108550531,-0.06890154060722523,Angry,dataset\Angry\cropped_emotions.157958~angry.png
0.2420796071565055,0.2603730733289051,0.02092116849337435,0.5304156922406763,0.18424359274475474,70.40266949444676,171.47692110054405,180.0,0.3473569795162737,0.02996107588559899,1.2012547265012339,0.4182421670780191,0.014422344355946857,0.25421812789855336,0.8614066265916586,1.0,-0.03835547557118631,0.5757863029149949,0.9162155508250691,0.3684210526315789,-0.7407407407407407,1.6496060916939816,0.02092116849337435,0.18424359274475474,0.16982124838880788,1.0849266183871569,-0.05578978264899827,Angry,dataset\Angry\cropped_emotions.157959~angry.png
0.3976065604123292,0.31450160612235695,0.024424776848243724,0.5717693667899701,0.14857011742339238,83.95776465402402,134.95984879458013,179.99999914622634,0.25984273739164326,0.03439697540055092,1.57524235645041,0.48513049962714394,0.010402714716501754,0.4928623122925002,0.8042996696383251,1.0,0.0,0.5911603372773526,0.9191637739006607,0.4074074074074074,-0.5333333333333333,1.683432451065537,0.024424776848243724,0.14857011742339238,0.13816740270689062,1.0752906583803283,0.04369236909434882,Angry,dataset\Angry\cropped_emotions.157963~angry.png
0.2452480951506861,0.3448152965501509,0.1147857434103996,0.42024016774168976,0.08029106534703781,53.829744667909075,161.6326612172346,176.99574373153564,0.1910599497865957,0.1523177670694026,0.7755425865542379,0.30895761074996364,0.006369311853571898,0.04670567496875096,0.8886814242518086,1.0,-0.004076161264730383,0.45973967442031843,0.8639250473056945,0.625,-0.3114754098360656,1.6650557474047423,0.1147857434103996,0.08029106534703781,0.0866603772006097,0.9265026063892198,0.01630464505892153,Angry,dataset\Angry\cropped_emotions.157964~angry.png
0.2652484963841833,0.23434085035439908,0.033477264336342724,0.4263881580686041,0.1247623979279862,52.62834590246048,158.54536638395322,179.48383577023506,0.2926028679903264,0.04756514941544941,0.8328248552393998,0.27675736255525807,0.002470782391499719,0.041242977758561804,0.8565777084844663,1.0,0.0,0.5041388996448398,0.8710524283764506,0.5263157894736842,-0.4090909090909091,1.6985290500722545,0.033477264336342724,0.1247623979279862,0.1272331803194859,0.9805806756909203,-0.022318176224228485,Angry,dataset\Angry\cropped_emotions.157966~angry.png
0.3190422257130579,0.7585959237089108,0.47977818852789694,0.5158607041753289,0.14704292441876154,74.21924669048461,112.64863077528163,169.69515353123393,0.2850438562747844,0.6408451393133932,1.0303534303534305,0.3900207900207901,0.018077748374929332,0.3067343711891101,0.7690277489180751,1.0,0.14590744082801704,0.5008101544605609,0.8486261368625881,0.4,-0.3333333333333333,1.7040980323766892,0.47977818852789694,0.14704292441876154,0.12896517604383223,1.1401754250991376,0.01823843010350213,Angry,dataset\Angry\cropped_emotions.157969~angry.png
0.23985736960020923,0.2454361936942733,0.015609710699565602,0.4482340197993293,0.12246965145190941,60.815852860148794,146.76855992758655,176.82016988013584,0.27322703329554965,0.022703830459324992,0.8365629970557381,0.258648346813767,0.005079276266668975,0.06099473278346005,0.8866495057711671,1.0,0.020812947599420803,0.44227513648769207,0.8593063429959461,0.4186046511627907,-0.38095238095238093,1.6354395204728207,0.015609710699565602,0.12246965145190941,0.11739037518524044,1.0432682514103386,-0.020812947599420803,Angry,dataset\Angry\cropped_emotions.157970~angry.png
0.34805871810793404,0.310389276900229,0.02285117435024027,0.4918313840890877,0.13899826711095326,74.16176856131291,120.26998066393016,178.26429541107143,0.2826136590864154,0.03770900990025203,1.0696126105544856,0.34907476910022517,0.012798531928406612,0.20079652915838994,0.8533026614058133,1.0,0.06855352305072081,0.44895434211670165,0.8918547245550539,0.36363636363636365,-0.4375,1.6797167577152041,0.02285117435024027,0.13899826711095326,0.12619973518254665,1.101414887360054,-0.02285117435024027,Angry,dataset\Angry\cropped_emotions.157971~angry.png
0.20685459764244857,0.21578764813198356,0.02243653128423514,0.4200487788245503,0.15050882739255128,46.33221985386964,178.72873504508246,179.21517539700784,0.3583127364724875,0.02943724047047319,0.7569846463629499,0.2926000503397936,0.005743532267456438,0.2536643017329049,0.8629117122064055,1.0,-0.06346009366954714,0.5273778149276146,0.9044454909563377,0.6153846153846154,-0.4666666666666667,1.666129622343212,0.02243653128423514,0.15050882739255128,0.15625235966000772,0.9632419486019034,-0.03173004683477357,Angry,dataset\Angry\cropped_emotions.157972~angry.png
0.28108959366312236,0.26709252208100737,0.015106013784718765,0.5190460188561741,0.14380496689808828,72.6851815292539,147.83719010323222,178.2865346826344,0.27705629496011247,0.019840918354191255,1.528613093922258,0.44239230423652065,0.004534401237394447,0.28074037625918596,0.8383099053075321,1.0,0.02937430315564828,0.5375915994933325,0.8263728238243421,0.2545454545454545,-0.6875,1.7057927214298414,0.015106013784718765,0.14380496689808828,0.13927056566069385,1.0325582165612914,-0.09613408305484891,Angry,dataset\Angry\cropped_emotions.157973~angry.png
